speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
80.4328851618893,4.70048272301668,100.799999999999,-14.2173652880592,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-35.1109977628712,1,80.4330180963244,1.64,1.74,71.3374556860451,-5.81279833182488,0.788055253349622,26.7974857699161,75.5155626163353,0,3934.68267084291,
80.4328851618893,4.7049585042755,100.899999999999,-14.1404626356694,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-35.3019482943768,1,80.4330180963244,1.64,1.74,71.1818118798991,-5.7794782631156,0.779588910636484,26.8278277632578,75.6013627465976,0,3934.68267084291,
80.4328851618893,4.70943428553432,100.999999999999,-14.0643874503412,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-35.4928988258824,1,80.4330180963244,1.64,1.74,71.0270579379326,-5.74651424326988,0.771258443250414,26.8583891490163,75.6870420895712,0,3934.68267084291,
80.4328851618893,4.71391006679313,101.099999999999,-13.9891264483106,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-35.683849357388,1,80.4330180963244,1.64,1.74,70.8731843781636,-5.71390058913912,0.763060944366817,26.8891681813973,75.7726006071546,0,3934.68267084291,
80.4328851618893,4.71838584805195,101.199999999999,-13.9146666286356,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-35.8747998888936,1,80.4330180963244,1.64,1.74,70.7201818695411,-5.68163173769072,0.754993603633725,26.9201631331387,75.8580382670445,0,3934.68267084291,
80.4328851618893,4.72286162931076,101.299999999999,-13.8409952657085,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-36.0657504203992,1,80.4330180963244,1.64,1.74,70.5680412287425,-5.64970224352212,0.747053668863933,26.9513722952326,75.9433550425888,0,3934.68267084291,
80.4328851618893,4.72733741056958,101.399999999999,-13.7680999020057,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-36.2567009519048,1,80.4330180963244,1.64,1.74,70.4167534170758,-5.61810677500444,0.739238478097255,26.982793976652,76.0285509126423,0,3934.68267084291,
80.4328851618893,4.73181319182839,101.499999999999,-13.6959683410653,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-36.4476514834104,1,80.4330180963244,1.64,1.74,70.2663095374308,-5.58684011242568,0.731545412816703,27.0144265040828,76.1136258614272,0,3934.68267084291,
80.4328851618893,4.73628897308721,101.599999999999,-13.6245886406841,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-36.638602014916,1,80.4330180963244,1.64,1.74,70.1167008313695,-5.55580343950761,0.726164349812106,27.0462682216622,76.1985798783975,0,3934.68267084291,
80.4328851618893,4.74076475434602,101.699999999998,-13.5539491063263,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-36.8295525464215,1,80.4330180963244,1.64,1.74,69.9679186762147,-5.52162522319616,0.79966697110428,27.0783174907207,76.2834129581055,0,3934.68267084291,
80.4328851618893,4.74524053560484,101.799999999998,-13.4840382847363,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-37.0205030779271,1,80.4330180963244,1.64,1.74,69.8199621314833,-5.493205516894,0.664935239780461,27.1105726895297,76.3681251000738,0,3934.68267084291,
80.4328851618893,4.74971631686365,101.899999999998,-13.389594853802,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-37.2816269852426,1,80.4330180963244,1.64,1.74,69.6730990916521,-5.4634269535947,0.69672838688811,27.1430275184623,76.4527041076358,0,3934.68267084291,
80.4328851618893,4.75419209812247,101.999999999998,-13.3426501501453,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-37.4127984475058,1,80.4330180963244,1.64,1.74,69.5267822030766,-5.4400358451774,0.54728124628794,27.1756886422951,76.5371727645135,0,3934.68267084291,
80.4328851618893,4.75866787938128,102.099999999998,-13.2960334781507,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-37.5439699097689,1,80.4330180963244,1.64,1.74,69.3810076893073,-5.41886667390034,0.49529463216165,27.2085549161906,76.621530912291,0,3934.68267084291,
80.4328851618893,4.7631436606401,102.199999999998,-13.2497414115488,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-37.675141372032,1,80.4330180963244,1.64,1.74,69.2357718129934,-5.39852997676169,0.475817253157065,27.2416252029558,76.705778396976,0,3934.68267084291,
80.4328851618893,4.76761944189891,102.299999999998,-13.2037705716212,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-37.8063128342951,1,80.4330180963244,1.64,1.74,69.0910708754064,-5.37856165414994,0.46719840249904,27.2748983729748,76.789915068932,0,3934.68267084291,
80.4328851618893,4.77209522315773,102.399999999998,-13.1581176263777,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-37.9374842965583,1,80.4330180963244,1.64,1.74,68.9469012158261,-5.35880607485493,0.46222085182246,27.3083733041418,76.8739407828115,0,3934.68267084291,
80.4328851618893,4.77657100441654,102.499999999998,-13.1127792897519,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-38.0686557588214,1,80.4330180963244,1.64,1.74,68.8032592110655,-5.33921044278905,0.458478570040026,27.3420488817944,76.9578553974903,0,3934.68267084291,
80.4328851618893,4.78104678567536,102.599999999998,-13.0677523208126,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-38.1998272210845,1,80.4330180963244,1.64,1.74,68.6601412749616,-5.31975625276542,0.455169253705918,27.3759239986483,77.041658776003,0,3934.68267084291,
80.4328851618893,4.78552256693417,102.699999999998,-13.0230335229912,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-38.3309986833476,1,80.4330180963244,1.64,1.74,68.5175438578583,-5.30043644192494,0.452025186929944,27.4099975547325,77.1253507854795,0,3934.68267084291,
80.4328851618893,4.78999834819299,102.799999999998,-12.9786197433255,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-38.4621701456108,1,80.4330180963244,1.64,1.74,68.3754634461058,-5.28124777450591,0.448956827198924,27.4442684573253,77.2089312970824,0,3934.68267084291,
80.4328851618893,4.7944741294518,102.899999999998,-12.9345078717186,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-38.5933416078739,1,80.4330180963244,1.64,1.74,68.2338965616091,-5.26218830096758,0.445934080829406,27.4787356208904,77.2924001859461,0,3934.68267084291,
80.4328851618893,4.79894991071062,102.999999999998,-12.8906948402128,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-38.724513070137,1,80.4330180963244,1.64,1.74,68.0928397612822,-5.24325651343357,0.44294661421053,27.5133979670149,77.3757573311157,0,3934.68267084291,
80.4328851618893,4.80342569196943,103.099999999998,-12.8471776222786,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-38.8556845324001,1,80.4330180963244,1.64,1.74,67.9522896366518,-5.22445106213728,0.439990728050815,27.5482544243469,77.459002615488,0,3934.68267084291,
80.4328851618893,4.80790147322825,103.199999999998,-12.8039532321175,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-38.9868559946633,1,80.4330180963244,1.64,1.74,67.8122428133619,-5.2057706613001,0.437064925224937,27.583303928534,77.5421359257531,0,3934.68267084291,
80.4328851618893,4.81237725448706,103.299999999998,-12.7610187239792,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-39.1180274569264,1,80.4330180963244,1.64,1.74,67.6726959506931,-5.18721405783924,0.43416844074892,27.618545422163,77.6251571523366,0,3934.68267084291,
80.4328851618893,4.81685303574588,103.399999999998,-12.7183711914923,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-39.2491989191895,1,80.4330180963244,1.64,1.74,67.5336457411484,-5.16878002020168,0.431300770892442,27.6539778546997,77.7080661893432,0,3934.68267084291,
80.4328851618893,4.8213288170047,103.499999999998,-12.6760077670086,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-39.3803703814526,1,80.4330180963244,1.64,1.74,67.3950889100188,-5.15046733515698,0.428461486961072,27.6896001824298,77.7908629345014,0,3934.68267084291,
80.4328851618893,4.82580459826351,103.599999999998,-12.6339256209604,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-39.5115418437158,1,80.4330180963244,1.64,1.74,67.2570222149402,-5.1322748054704,0.425650214704546,27.7254113683998,77.8735472891079,0,3934.68267084291,
80.4328851618893,4.83028037952233,103.699999999998,-12.5921219612302,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-39.6427133059789,1,80.4330180963244,1.64,1.74,67.119442445431,-5.11420125044959,0.422866567081049,27.7614103823592,77.9561191579748,0,3934.68267084291,
80.4328851618893,4.83475616078114,103.799999999998,-12.5505940325334,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-39.773884768242,1,80.4330180963244,1.64,1.74,66.9823464225371,-5.09624550439386,0.420110193330767,27.7975962007029,78.0385784493756,0,3934.68267084291,
80.4328851618893,4.83923194203996,103.899999999998,-12.5093391158128,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-39.9050562305051,1,80.4330180963244,1.64,1.74,66.8457309983925,-5.07840641728628,0.417380726501206,27.8339678064149,78.1209250749939,0,3934.68267084291,
80.4328851618893,4.84370772329877,103.999999999998,-12.4683545276454,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-40.0362276927683,1,80.4330180963244,1.64,1.74,66.7095930558099,-5.06068285368588,0.414677825558517,27.8705241890112,78.2031589498714,0,3934.68267084291,
80.4328851618893,4.84818350455759,104.099999999998,-12.42763761966,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-40.1673991550314,1,80.4330180963244,1.64,1.74,66.5739295078593,-5.04307369336924,0.412001134458828,27.907264344485,78.2852799923579,0,3934.68267084291,
80.4328851618893,4.8526592858164,104.199999999998,-12.3871857779675,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-40.2985706172945,1,80.4330180963244,1.64,1.74,66.4387372975248,-5.02557783001537,0.409350327926837,27.9441872752514,78.3672881240616,0,3934.68267084291,
80.4328851618893,4.85713506707522,104.299999999998,-12.3469964226007,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-40.4297420795576,1,80.4330180963244,1.64,1.74,66.3040133972905,-5.00819417196434,0.406725062937814,27.9812919900929,78.4491832697997,0,3934.68267084291,
80.4328851618893,4.86161084833403,104.399999999998,-12.3070670069666,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-40.5609135418208,1,80.4330180963244,1.64,1.74,66.1697548087733,-4.99092164138659,0.404125015903428,28.0185775041057,78.5309653575509,0,3934.68267084291,
80.4328851618893,4.86608662959285,104.499999999998,-12.2673950173079,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-40.6920850040839,1,80.4330180963244,1.64,1.74,66.0359585623285,-4.97375917428881,0.40154986309706,28.0560428386464,78.6126343184078,0,3934.68267084291,
80.4328851618893,4.87056241085166,104.599999999998,-12.2279779721757,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-40.823256466347,1,80.4330180963244,1.64,1.74,65.9026217166968,-4.95670572032372,0.398999285242406,28.0936870212794,78.69419008653,0,3934.68267084291,
80.4328851618893,4.87503819211048,104.699999999998,-12.188813421912,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-40.9544279286102,1,80.4330180963244,1.64,1.74,65.7697413586555,-4.93976024201088,0.396472981294798,28.1315090857246,78.7756325990989,0,3934.68267084291,
80.4328851618893,4.87951397336929,104.799999999998,-12.1498989481423,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-41.0855993908733,1,80.4330180963244,1.64,1.74,65.6373146026432,-4.92292171607849,0.393970618814918,28.1695080718059,78.8569617962718,0,3934.68267084291,
80.4328851618893,4.88398975462811,104.899999999998,-12.1112321632781,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-41.2167708531364,1,80.4330180963244,1.64,1.74,65.5053385904393,-4.90618913092025,0.391491924865405,28.2076830254003,78.9381776211381,0,3934.68267084291,
80.4328851618893,4.88846553588692,104.999999999998,-12.0728107100278,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-41.3479423153995,1,80.4330180963244,1.64,1.74,65.3738104907391,-4.88956148884606,0.389036573848962,28.2460329983872,79.0192800196752,0,3934.68267084291,
80.4328851618893,4.89294131714574,105.099999999998,-12.0346322609185,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-41.4791137776627,1,80.4330180963244,1.64,1.74,65.2427274989169,-4.87357203719338,0.374104846671864,28.2845570485986,79.1002689407055,0,3934.68267084291,
80.4328851618893,4.89741709840455,105.199999999998,-11.9966945178254,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-41.6102852399258,1,80.4330180963244,1.64,1.74,65.1120868366425,-4.86316198730708,0.243563706946256,28.3232542397695,79.181144335854,0,3934.68267084291,
80.4328851618893,4.90189287966337,105.299999999998,-11.958995211511,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-41.7414567021889,1,80.4330180963244,1.64,1.74,64.9818427115424,-4.8558978616784,0.16995858667037,28.3621236414891,79.2619061595066,0,3934.68267084291,
80.4328851618893,4.90636866092218,105.399999999998,-11.9608959055945,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-41.7348236087802,1,80.4330180963244,1.64,1.74,64.8515655410773,-4.85501574517999,0.0206388602029672,28.4011755750083,79.3425774453509,0,3934.68267084291,
80.4328851618893,4.910844442181,105.499999999998,-11.9681966159195,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-41.7093649814357,1,80.4330180963244,1.64,1.74,64.7211975022734,-4.85697987471794,-0.0459546953578694,28.4404114166712,79.4231609224198,0,3934.68267084291,
80.4328851618893,4.91532022343981,105.599999999998,-11.9755062441257,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-41.6839063540912,1,80.4330180963244,1.64,1.74,64.590738499899,-4.85989511997092,-0.068207928706162,28.4798311014592,79.5036561186062,0,3934.68267084291,
80.4328851618893,4.91979600469863,105.699999999998,-11.982824806563,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-41.6584477267467,1,80.4330180963244,1.64,1.74,64.4601884386455,-4.86312977263536,-0.075681096847681,28.5194345631937,79.5840625613116,0,3934.68267084291,
80.4328851618893,4.92427178595745,105.799999999998,-11.9901523196214,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,-41.6329890994022,1,80.4330180963244,1.64,1.74,64.3295472230462,-4.86647326686866,-0.0782276606269537,28.5592217345327,79.6643797774482,0,3934.68267084291,
