speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
74.7816145559989,44.7117747649064,877.700000000131,14.506877487234,2.71665124704066,1,12,15609.0014544001,17.5907995793375,28.7534075163682,857.225545283248,428.612772641624,0,69.0352109289445,0,29.7447778686902,1,95.7438560036184,1.64,1.74,275.605270097369,6.93395413339529,0.532035187039488,-49.3491975315525,49.6417335081356,0,3800.22554528325,
74.8286315615433,44.716588782391,877.800000000131,14.5685487218131,2.71296881651346,1,12,15618.8152102581,17.583908281362,28.7602140808308,858.303800909567,429.151900454784,0,68.9841114139931,0,29.6561188770565,1,95.7438560036184,1.64,1.74,275.805902567945,6.95856785278712,0.535424450687264,-49.3402641487406,49.5351792287856,0,3801.30380090957,
74.8755553526272,44.7213997750884,877.900000000131,14.6305649126095,2.7092924957443,1,12,15628.6095096675,17.5770306458607,28.7669930286113,859.380594517839,429.690297258919,0,68.9330488312519,0,29.5674598854228,1,95.7438560036184,1.64,1.74,276.007121481068,6.98332310640179,0.538841827352402,-49.330959957683,49.4286827189463,0,3802.38059451784,
74.9223862101099,44.726207752783,878.000000000131,14.6929292135083,2.70562226980147,1,12,15638.3844112512,17.5701666316678,28.7737444842362,860.455928536355,430.227964268178,0,68.8820231824835,0,29.4788008937891,1,95.7438560036184,1.64,1.74,276.208930450694,7.00822116465326,0.542290070526449,-49.3212841680037,49.3222454120656,0,3803.45592853636,
74.9691244135441,44.7310127252112,878.100000000131,14.7556448163489,2.7019581238134,1,12,15648.1399733598,17.5633161978094,28.7804685715407,861.529805387457,430.764902693729,0,68.8310344693584,0,29.3901419021554,1,95.7438560036184,1.64,1.74,276.41133312393,7.03326335173913,0.545770394823193,-49.3112359894475,49.2158687524216,0,3804.52980538746,
75.0157702411837,44.7358147020626,878.200000000131,14.8187149514996,2.69830004296825,1,12,15657.8762540725,17.5564793035016,28.7871654136737,862.60222748756,431.30111374378,0,68.780082693455,0,29.3014829105217,1,95.7438560036184,1.64,1.74,276.614333181358,7.05845101963312,0.549283450450408,-49.3008146319161,49.1095541952191,0,3805.60222748756,
75.0623239699929,44.7406136929793,878.300000000131,14.8821428884429,2.69464801251358,1,12,15667.5933111995,17.5496559081496,28.7938351331022,863.673197247171,431.836598623586,0,68.7291678562601,0,29.2128239188881,1,95.7438560036184,1.64,1.74,276.817934337493,7.08378554087099,0.552829731526925,-49.2900193055054,49.003303206687,0,3806.67319724717,
75.1087858756542,44.7454097075571,878.400000000131,14.9459319363712,2.691002017756,1,12,15677.2912022834,17.5428459713467,28.8004778516166,864.742717070923,432.371358535462,0,68.6782899591689,0,29.1241649272544,1,95.7438560036184,1.64,1.74,277.022140341191,7.10926830663809,0.556409691347007,-49.2788492205434,48.8971172641764,0,3807.74271707092,
75.1551562325771,44.7502027553451,878.500000000131,15.0100854447934,2.68736204406075,1,12,15686.9699846011,17.5360494528724,28.807093690335,865.810789357589,432.905394678795,0,68.6274490034858,0,29.0355059356207,1,95.7438560036184,1.64,1.74,277.226954976039,7.13490072460181,0.560023736673461,-49.2673035876292,48.7909978562603,0,3808.81078935759,
75.2014353139064,44.7549928458465,878.600000000131,15.0746068041526,2.68372807685142,1,12,15696.6297151654,17.529266312692,28.8136827697081,866.877416500112,433.438708250056,0,68.5766449904245,0,28.946846943987,1,95.7438560036184,1.64,1.74,277.432382060839,7.1606842209086,0.563672318632282,-49.255381617672,48.6849464828339,0,3809.87741650011,
75.24762339153,44.7597799885186,878.700000000131,15.1394994464556,2.68010010160954,1,12,15706.270450727,17.5224965109546,28.8202452095238,867.942600885623,433.971300442812,0,68.5258779211083,0,28.8581879523533,1,95.7438560036184,1.64,1.74,277.638425449976,7.18662023819185,0.567355845579443,-49.243082521932,48.5789646552163,0,3810.94260088562,
75.2937207360876,44.7645641927735,878.800000000131,15.2047668459137,2.67647810387423,1,12,15715.8922477758,17.5157400079926,28.8267811289118,869.00634489547,434.503172447735,0,68.4751477965706,0,28.7695289607196,1,95.7438560036184,1.64,1.74,277.845089033927,7.21271023785472,0.571074776537052,-49.2304055120612,48.4730538962531,0,3812.00634489547,
75.3397276169785,44.7693454679779,878.900000000131,15.270412519595,2.6728620692419,1,12,15725.4951625431,17.50899676432,28.8332906463482,870.068650905236,435.034325452618,0,68.4244546177549,0,28.6808699690859,1,95.7438560036184,1.64,1.74,278.052376739643,7.23895569829646,0.574829532495985,-49.2173498001456,48.3672157404206,0,3813.06865090524,
75.3856443023696,44.7741238234537,879.000000000131,15.3364400280898,2.66925198336585,1,12,15735.0792510026,17.5022667406315,28.8397738796599,871.129521284765,435.564760642382,0,68.3737983855157,0,28.5922109774522,1,95.7438560036184,1.64,1.74,278.260292531064,7.26535811760271,0.578620594124926,-49.2039145987483,48.2614517339301,0,3814.12952128476,
75.4314710592036,44.7788992684781,879.100000000131,15.4028529761878,2.66564783195596,1,12,15744.6445688728,17.4955498978012,28.8462309460294,872.188958398183,436.094479199092,0,68.3231791006183,0,28.5035519858185,1,95.7438560036184,1.64,1.74,278.468840409516,7.29191901054952,0.582448377250245,-49.1900991209529,48.1557634348347,0,3815.18895839818,
75.4772081532064,44.7836718122844,879.200000000131,15.4696550135674,2.66204960077834,1,12,15754.191171618,17.4888461968816,28.8526619619987,873.246964603922,436.623482301961,0,68.2725967637391,0,28.4148929941848,1,95.7438560036184,1.64,1.74,278.678024414272,7.3186399132121,0.586313399520209,-49.1759025804084,48.0501524131359,0,3816.24696460392,
75.5228558488956,44.7884414640615,879.300000000131,15.5368498354996,2.65845727565498,1,12,15763.7191144504,17.4821555991022,28.8590670434745,874.303542254743,437.151771127371,0,68.2220513754666,0,28.3262340025512,1,95.7438560036184,1.64,1.74,278.887848622889,7.34552237843502,0.590216080062802,-49.1613241913749,47.9446202508927,0,3817.30354225474,
75.5684144095877,44.7932082329549,879.400000000131,15.6044411835634,2.65487084246343,1,12,15773.2284523314,17.4754780658686,28.8654463057316,875.358693697754,437.679346848877,0,68.1715429363009,0,28.2375750109175,1,95.7438560036184,1.64,1.74,279.098317151858,7.37256798063261,0.594156944157131,-49.14636316877,47.8391685423308,0,3818.35869369775,
75.6138840974061,44.7979721280665,879.500000000131,15.6724328463756,2.65129028713649,1,12,15782.7192399735,17.4688135587615,28.8717998634183,876.41242127444,438.20621063722,0,68.1210714466547,0,28.1489160192838,1,95.7438560036184,1.64,1.74,279.309434156958,7.40722357616531,0.761797939011107,-49.1310187282164,47.7337988939535,0,3819.41242127444,
75.6592651732883,44.8027331584553,879.600000000131,15.7408286603345,2.64771559566182,1,12,15792.1915318417,17.4621620395349,28.8781278305596,877.464727320678,438.732363660339,0,68.0706369068529,0,28.0602570276501,1,95.7438560036184,1.64,1.74,279.521203833839,7.42682205259785,0.43107215983723,-49.1152900860905,47.6285129246539,0,3820.46472732068,
75.7045578969943,44.8074913331372,879.700000000131,15.8096325103776,2.64414675408168,1,12,15801.645382155,17.4555234701159,28.8844303205625,878.515614166762,439.257807083381,0,68.0202393171337,0,27.9715980360164,1,95.5543429920897,1.64,1.74,279.734268084042,7.45244965777196,0.564022281135436,-49.0991764595715,47.5233122658281,0,3821.51561416676,
75.7497625271131,44.8122466610857,879.800000000131,15.8209262726189,2.64058374849257,1,12,15811.0808448882,17.448897812603,28.8907074462195,879.565084137425,439.782542068712,0,67.9698786776485,0,27.985021387,1,95.5881764725162,1.64,1.74,279.947114927362,7.46243754422224,0.219948873043697,-49.0826729517936,47.4181799842652,0,3822.56508413742,
75.7948793210711,44.8169991512321,879.900000000132,15.8449595989486,2.63702656504489,1,12,15820.4979737733,17.4422850292651,28.8969593197131,880.61313955186,440.30656977593,0,67.919554988462,0,27.9758695317806,1,95.5651088969747,1.64,1.74,280.160048314948,7.47075891589609,0.183359034339432,-49.0657809158225,47.3131216196414,0,3823.61313955186,
75.8399085351386,44.8217488124655,880.000000000132,15.8689832357196,2.6334751899427,1,12,15829.896822301,17.4356850825405,28.9031860526197,881.659782723741,440.82989136187,0,67.8692682495532,0,27.9667176765612,1,95.5420429326261,1.64,1.74,280.373068350036,7.47852384932236,0.171199983949329,-49.0485005178057,47.2081386538621,0,3824.65978272374,
75.8848504244376,44.8264956536333,880.100000000132,15.8929972149746,2.62992960944328,1,12,15839.2774437224,17.429097935036,28.9093877559144,882.705015961247,441.352507980624,0,67.8190184608149,0,27.9575658213418,1,95.5189785772856,1.64,1.74,280.586175135737,7.48610238113591,0.167189498788601,-49.0308319295583,47.1032325690957,0,3825.70501596125,
75.9297052429493,44.8312396835416,880.200000000132,15.9170015687,2.62638980985696,1,12,15848.6398910505,17.4225235495255,28.915564539974,883.748841567081,441.87442078354,0,67.7688056220548,0,27.9484139661224,1,95.4959158287684,1.64,1.74,280.799368775077,7.49361786855487,0.165896930949523,-49.0127753285687,46.9984048477535,0,3826.74884156708,
75.9744732435207,44.8359809109552,880.300000000132,15.9409963288257,2.62285577754667,1,12,15857.9842170613,17.415961888949,28.9217165145821,884.791261838491,442.395630919245,0,67.7186297329952,0,27.939262110903,1,95.4728546848897,1.64,1.74,281.01264937096,7.50111144217745,0.165510979812293,-48.9943308980051,46.8936569724679,0,3827.79126183849,
76.0191546778721,44.8407193445978,880.400000000132,15.9649815272254,2.61932749892774,1,12,15867.310474296,17.4094129164119,28.9278437889324,885.832279067292,442.916139533646,0,67.6684907932734,0,27.9301102556836,1,95.4497951434644,1.64,1.74,281.226017026176,7.50859682287962,0.165427500567288,-48.9754988267215,46.7889904260718,0,3828.83227906729,
76.0637497966041,44.8454549931528,880.500000000132,15.9889571957173,2.61580496046754,1,12,15876.6187150619,17.4028765951835,28.9339464716331,886.871895539889,443.435947769944,0,67.6183888024426,0,27.9209584004642,1,95.4267372023074,1.64,1.74,281.439471843432,7.51607859643299,0.16544502516938,-48.9562793092635,46.6844066915769,0,3829.87189553989,
76.1082588492047,44.8501878652629,880.600000000132,16.0129233660638,2.61228814868517,1,12,15885.908991434,17.3963528886963,28.9400246707106,887.910113537293,443.955056768646,0,67.5683237599713,0,27.9118065452448,1,95.4036808592335,1.64,1.74,281.653013925283,7.52355830122791,0.165496306740252,-48.9366725458742,46.5799072521531,0,3830.91011353729,
76.1526820840562,44.8549179695307,880.700000000132,16.0368800699723,2.60877705015119,1,12,15895.1813552566,17.3898417605449,28.9460784936135,888.946935335145,444.473467667573,0,67.5182956652443,0,27.9026546900254,1,95.3806261120573,1.64,1.74,281.866643374223,7.53103646237315,0.165558972811841,-48.9166787424998,46.4754935911067,0,3831.94693533515,
76.197019748442,44.859645314519,880.800000000132,16.0608273390952,2.60527165148731,1,12,15904.4358581447,17.3833431744847,28.9521080472166,889.982363203738,444.991181601869,0,67.4683045175627,0,27.893502834806,1,95.3575729585934,1.64,1.74,282.080360292568,7.53851326450708,0.165625502363768,-48.896298110796,46.3711671918594,0,3832.98236320374,
76.2412720885539,44.8643699087511,880.900000000132,16.0847652050302,2.60177193936609,1,12,15913.6725514853,17.3768570944315,28.9581134378245,891.016399408032,445.508199704016,0,67.4183503161445,0,27.8843509795866,1,95.3345213966562,1.64,1.74,282.294164782581,7.54598878095558,0.165693435972719,-48.8755308681328,46.2669295379267,0,3834.01639940803,
76.2854393494982,44.8690917607105,881.000000000132,16.1086936993207,2.59827790051061,1,12,15922.8914864389,17.3703834844599,28.9640947711757,892.049046207681,446.024523103841,0,67.3684330601243,0,27.8751991243672,1,95.31147142406,1.64,1.74,282.508056946364,7.55346304602917,0.165761911837213,-48.8543772376005,46.1627821128966,0,3835.04904620768,
76.3295217753031,44.8738108788419,881.100000000132,16.132612853456,2.59478952169426,1,12,15932.0927139409,17.3639223088026,28.9700521524462,893.080305857049,446.540152928524,0,67.3185527485542,0,27.8660472691477,1,95.288423038619,1.64,1.74,282.722036885925,7.56093608245013,0.165830674758478,-48.8328374480154,46.0587264004084,0,3836.08030585705,
76.3735196089249,44.8785272715512,881.200000000132,16.1565226988714,2.59130678974037,1,12,15941.2762847032,17.3574735318493,28.9759856862533,894.11018060523,447.055090302615,0,67.268709380404,0,27.8568954139283,1,95.2653762381473,1.64,1.74,282.936104703131,7.56840790759055,0.165899607441583,-48.8109117339249,45.9547638841306,0,3837.11018060523,
76.4174330922551,44.8832409472053,881.300000000132,16.1804232669488,2.58782969152198,1,12,15950.4422492152,17.3510371181461,28.9818954766594,895.138672696071,447.569336348035,0,67.2189029545611,0,27.8477435587089,1,95.2423310204587,1.64,1.74,283.150260499763,7.57587853811409,0.165968695434406,-48.7886003356128,45.8508960477398,0,3838.13867269607,
76.4612624661265,44.887951914133,881.400000000132,16.2043145890169,2.5843582139615,1,12,15959.5906577454,17.344613032394,28.9877816271754,896.165784368188,448.082892184094,0,67.1691334698312,0,27.8385917034895,1,95.2192873833672,1.64,1.74,283.364504377446,7.58334798958393,0.166037915527309,-48.7659034991049,45.7471243748991,0,3839.16578436819,
76.5050079703201,44.8926601806249,881.500000000132,16.2281966963512,2.58089234403047,1,12,15968.7215603427,17.3382012394481,28.9936442407648,897.19151785499,448.595758927495,0,67.1194009249386,0,27.8294398482701,1,95.1962453246864,1.64,1.74,283.578836437689,7.5908162773307,0.166107263755219,-48.742821476174,45.6434503492364,0,3840.19151785499,
76.5486698435715,44.8973657549337,881.600000000132,16.2520696201746,2.57743206874928,1,12,15977.8350068379,17.3318017043169,28.9994834198471,898.215875384695,449.107937692348,0,67.0697053185262,0,27.8202879930507,1,95.1732048422299,1.64,1.74,283.793256781888,7.59828341656411,0.166176738619245,-48.7193545243452,45.5398754543222,0,3841.2158753847,
76.5922483235773,44.9020686452744,881.700000000132,16.2759333916574,2.57397737518686,1,12,15986.9310468449,17.3260800060233,29.0064136020876,899.238859180352,449.619429590176,0,67.021313635925,0,27.8111361378313,1,95.1501659338112,1.64,1.74,284.007765511301,7.60574951842473,0.166248477404893,-48.6955029069005,45.4364011736489,0,3842.23885918035,
76.6357465420691,44.9067688598246,881.800000000132,16.2997892734317,2.57069934595809,1,12,15996.0103340432,17.3205889617346,29.0136888662482,900.260539478126,450.130269739063,0,66.9733776149009,0,27.8019842826119,1,95.1271285972436,1.64,1.74,284.222362727053,7.61321466089503,0.16632174618428,-48.6712668928846,45.3330289906079,0,3843.26053947813,
76.679165677397,44.9114664065471,881.900000000132,16.3236377012476,2.56748290899847,1,12,16005.0731143871,17.315107900594,29.0209404903093,901.280940767518,450.640470383759,0,66.9254771959551,0,27.7928324273925,1,95.1040928303402,1.64,1.74,284.437048530161,7.62067897539266,0.166397745992297,-48.6466467571089,45.2297603884687,0,3844.28094076752,
76.7225059455463,44.916161293311,882.000000000132,16.3474787025639,2.56427129778034,1,12,16014.1194329587,17.3096367953363,29.0281685671133,902.30006497068,451.15003248534,0,66.8776123730534,0,27.7836805721731,1,95.0810586309141,1.64,1.74,284.651823021497,7.62814254631805,0.166475435711584,-48.621642780157,45.1265968503564,0,3845.30006497068,
76.7657675615943,44.9208535279501,882.100000000132,16.3713123048,2.56106450189944,1,12,16023.1493346508,17.304175618811,29.0353731890415,903.317914005599,451.6589570028,0,66.8297831401017,0,27.7745287169537,1,95.0580259967782,1.64,1.74,284.866686301791,7.63560541021204,0.166553750946418,-48.5962552483892,45.0235398592299,0,3846.3179140056,
76.8089507397158,44.9255431182641,882.200000000132,16.3951385353364,2.55786251098829,1,12,16032.1628641674,17.2987243439815,29.0425544480174,904.334489786119,452.16724489306,0,66.7819894909465,0,27.7653768617343,1,95.0349949257455,1.64,1.74,285.081638471658,7.64306758808858,0.166632346873606,-48.5704844539469,44.9205908978602,0,3847.33448978612,
76.8520556931878,44.9302300720179,882.300000000132,16.4189574215149,2.55466531471604,1,12,16041.1600660255,17.2932829439246,29.0497124355092,905.349794221951,452.674897110975,0,66.7342314193749,0,27.7562250065149,1,95.0119654156283,1.64,1.74,285.296679631565,7.65052909529004,0.166711098080749,-48.5443306947579,44.8177514488082,0,3848.34979422195,
76.8950826343957,44.9349143969427,882.400000000132,16.4427689906384,2.55147290278827,1,12,16050.1409845558,17.2878513918295,29.056847242533,906.363829218687,453.181914609343,0,66.6865089191152,0,27.7470731512954,1,94.9889374642394,1.64,1.74,285.511809881845,7.65798994537029,0.166789965671311,-48.5177942745403,44.7150229944025,0,3849.36382921869,
76.9380317748378,44.9395961007352,882.500000000132,16.4665732699717,2.54828526494677,1,12,16059.1056639039,17.2824296609976,29.0639589596554,907.376596677818,453.688298338909,0,66.6388219838366,0,27.737921296076,1,94.9659110693911,1.64,1.74,285.727029322698,7.66545015107384,0.166868932557726,-48.490875502807,44.6124070167178,0,3850.37659667782,
76.980903325131,44.9442751910589,882.600000000132,16.4903702867412,2.54510239096934,1,12,16068.0541480314,17.2770177248414,29.0710476769966,908.388098496747,454.194049248373,0,66.5911706071499,0,27.7287694408566,1,94.9428862288957,1.64,1.74,285.942338054182,7.7297889578666,1.43992605954684,-48.4635746948705,44.5099049975519,0,3851.38809849675,
77.0236974950159,44.9489516755434,882.700000000132,16.5141600681351,2.54192427066964,1,12,16076.9864807169,17.2716155568841,29.0781134842329,909.398336568801,454.699168284401,0,66.5435547826074,0,27.7196175856372,1,94.9198629405651,1.64,1.74,286.157736176208,7.68992658903703,-0.892631530413565,-48.4358921718468,44.4075184184045,0,3852.3983365688,
77.0664144933618,44.953625561785,882.800000000132,16.5379426413042,2.53875089389692,1,12,16085.9027055573,17.2662231307589,29.0851564705997,910.407312783251,455.203656391625,0,66.4959745037035,0,27.7104657304178,1,94.8968412022115,1.64,1.74,286.378009035706,7.67566161414356,-0.319610833556928,-48.4078282606596,44.3052487604543,0,3853.40731278325,
77.109054528172,44.958296857347,882.900000000132,16.1229499412652,2.53558225053592,1,12,16094.8028659686,17.2608404202081,29.0921767248941,911.415029025319,455.70751451266,0,66.4484297638742,0,28.4551742222103,1,95.7438560036184,1.64,1.74,286.592795700542,7.54979341633941,-2.82167691522333,-48.3793371333425,44.2029647902937,0,3854.41502902532,
77.1516178065888,44.9629655697596,883.000000000132,15.7296967776141,2.53241833050658,1,12,16103.6870051873,17.2554673990831,29.0991743354778,912.4214871762,456.2107435881,0,66.4009205564984,0,29.1987811018004,1,95.7438560036184,1.64,1.74,286.802392560857,7.39297905346979,-3.51736415261128,-48.3504280445618,44.1006654569494,0,3855.4214871762,
77.1941045348984,44.9676317065203,883.100000000132,15.3559550561525,2.52925912376395,1,12,16112.5551662709,17.2501040413429,29.1061493902798,913.42668911307,456.713344556535,0,66.3534468748971,0,29.9423879813905,1,95.7438560036184,1.64,1.74,287.007059612052,7.23147614256727,-3.62452841567433,-48.3211096776166,43.9983495609734,0,3856.42668911307,
77.2365149185363,44.9722952750942,883.200000000132,15.0003063583079,2.5261046202979,1,12,16121.4073920996,17.2447503210544,29.1131019767989,914.430636709101,457.215318354551,0,66.3060087123344,0,30.6859948609806,1,95.7438560036184,1.64,1.74,287.207037769053,7.07363316767048,-3.54434108056777,-48.2913902631123,43.8960159425543,0,3857.4306367091,
77.2788491620917,44.9769562829139,883.300000000132,14.6614665014192,2.52295481013303,1,12,16130.2437253769,17.2394062123908,29.1200321821066,915.433331833479,457.716665916739,0,66.258606062017,0,31.4296017405707,1,95.7438560036184,1.64,1.74,287.402550688724,6.92186670169984,-3.40976624942002,-48.2612776126285,43.7936634799274,0,3858.43333183348,
77.3211074693129,44.9816147373798,883.400000000132,14.3382700260238,2.51980968332842,1,12,16139.0642086306,17.2340716896319,29.1269400928496,916.434776351412,458.217388175706,0,66.2112389170951,0,32.1732086201609,1,95.7438560036184,1.64,1.74,287.593806379804,6.77664949330411,-3.26441110750894,-48.2307791491498,43.6912910878393,0,3859.43477635141,
77.363290043112,44.9862706458605,883.500000000132,14.0296567857843,2.51666922997744,1,12,16147.8688842141,17.2287467271628,29.1338257952527,917.43497212415,458.717486062075,0,66.1639072706623,0,32.916815499751,1,95.7438560036184,1.64,1.74,287.780998629393,6.63783608717149,-3.12216315203208,-48.1999019346381,43.5888977160679,0,3860.43497212415,
77.4053970855696,44.9909240156926,883.600000000132,13.7346603149004,2.51353344020765,1,12,16156.6577943074,17.2234312994736,29.1406893751209,918.433921008994,459.216960504497,0,66.1166111157556,0,33.6604223793411,1,95.7438560036184,1.64,1.74,287.964308270577,6.50510144790488,-2.98706946178169,-48.1686526950745,43.4864823480008,0,3861.43392100899,
77.44742879794,44.9955748541813,883.700000000132,13.4523977040783,2.51040230418049,1,12,16165.4309809177,17.2181253811588,29.1475309178427,919.43162485931,459.715812429655,0,66.0693504453561,0,34.4040292589312,1,95.7438560036184,1.64,1.74,288.143904311872,6.37808433458753,-2.85995762589207,-48.1370378432523,43.3840439992718,0,3862.43162485931,
77.4893853806556,45.0002231686004,883.800000000132,13.1820607616443,2.50727581209123,1,12,16174.1884858809,17.2128289469166,29.1543505083919,920.428085524547,460.214042762273,0,66.0221252523888,0,35.1476361385213,1,95.7438560036184,1.64,1.74,288.319944946237,6.2564326151283,-2.74063609368601,-48.1050634995688,43.2815817164562,0,3863.42808552455,
77.5312670333318,45.0048689661923,883.900000000132,12.9229082734209,2.5041539541687,1,12,16182.9303508622,17.2075419715484,29.1611482313308,921.423304850244,460.711652425122,0,65.9749355297233,0,35.8912430181114,1,95.7438560036184,1.64,1.74,288.49257845473,6.13981619974152,-2.62862129066979,-48.0727355110281,43.1790945758229,0,3864.42330485024,
77.5730739547716,45.0095122541686,884.000000000132,12.6742592052474,2.50103672067515,1,12,16191.6566173575,17.202264429958,29.1679241708124,922.41728467805,461.208642339025,0,65.9277812701734,0,36.6348498977016,1,95.7438560036184,1.64,1.74,288.661944017686,6.02792944142435,-2.52337438298332,-48.0400594686452,43.0765816821424,0,3865.41728467805,
77.6148063429706,45.0141530397098,884.100000000132,12.4354867168751,2.49792410190606,1,12,16200.3673266937,17.1969962971512,29.1746784105829,923.410026845731,461.705013422865,0,65.8806624664976,0,37.3784567772917,1,95.7438560036184,1.64,1.74,288.828172444626,5.92049025228631,-2.42437524353875,-48.0070407234131,42.9740421675492,0,3866.41002684573,
77.6564643951212,45.018791329966,884.200000000132,12.2060128764499,2.49481608818998,1,12,16209.0625200306,17.1917375482352,29.1814110339846,924.401533187189,462.200766593594,0,65.8335791113995,0,38.1220636568818,1,95.7438560036184,1.64,1.74,288.991386832423,5.81723832049427,-2.33114281676616,-47.9736844009794,42.8714751904564,0,3867.40153318719,
77.6980483076175,45.0234271320568,884.300000000133,11.9853039817543,2.49171266988834,1,12,16217.7422383609,17.1864881584181,29.1881221239577,925.391805532472,462.695902766236,0,65.786531197528,0,38.8656705364719,1,95.7438560036184,1.64,1.74,289.151703160006,5.71793319524297,-2.24323821314209,-47.9399954151589,42.7688799345208,0,3868.39180553247,
77.7395582760596,45.0280604530711,884.400000000133,11.7728664084697,2.48861383739529,1,12,16226.4065225119,17.1812481030079,29.1948117630432,926.380845707787,463.190422853894,0,65.7395187174769,0,39.609277416062,1,95.7438560036184,1.64,1.74,289.309230826881,5.62235247832183,-2.16026242064362,-47.9059784803952,42.6662556076558,0,3869.38084570779,
77.7809944952586,45.0326913000683,884.500000000133,11.5682429174794,2.48551958113752,1,12,16235.0554131461,17.1760173574127,29.2014800333854,927.368655535516,463.684327767758,0,65.6925416637859,0,40.3528842956522,1,95.7438560036184,1.64,1.74,289.464073141591,5.53029017502505,-2.08185281504438,-47.8716381232715,42.5636014410913,0,3870.36865553552,
77.8223571592404,45.0373196800772,884.600000000133,11.3710093630682,2.4824298915741,1,12,16243.688950762,17.1707958971392,29.2081270167341,928.355236834225,464.177618417113,0,65.6456000289405,0,41.0964911752423,1,95.7438560036184,1.64,1.74,289.616327765795,5.44155521547041,-2.00767940771871,-47.8369786931587,42.4609166884763,0,3871.35523683423,
77.8636464612509,45.0419456000974,884.700000000133,11.1807717521457,2.4793447591963,1,12,16252.3071756955,17.1655836977929,29.2147527944471,929.34059141868,464.67029570934,0,65.5986938053721,0,41.8400980548324,1,95.7438560036184,1.64,1.74,289.766087118486,5.3559701271711,-1.93744151423159,-47.8020043720805,42.3582006250248,0,3872.34059141868,
77.90486259376,45.0465690670985,884.800000000133,10.9971636115845,2.47626417452742,1,12,16260.9101281204,17.1603807350771,29.2213574474926,930.324721099858,465.162360549929,0,65.5518229854582,0,42.5837049344225,1,95.7438560036184,1.64,1.74,289.913438744726,5.27336984685625,-1.87086468342945,-47.7667191838648,42.2554525467006,0,3873.32472109986,
77.946005748466,45.0511900880209,884.900000000133,10.8198436266574,2.47318812812263,1,12,16269.4978480494,17.1551869847926,29.2279410564514,931.307627684963,465.653813842482,0,65.5049875615229,0,43.3273118140126,1,95.7438560036184,1.64,1.74,290.05846565254,5.19360065407055,-1.80769801196459,-47.7311270026465,42.1526717694408,0,3874.30762768496,
77.9870761163002,45.0558086697756,885.000000000133,10.6484935185542,2.47011661056882,1,12,16278.0703753352,17.1500024228369,29.2345037015195,932.289312977434,466.144656488717,0,65.4581875258368,0,44.0709186936027,1,95.7438560036184,1.64,1.74,290.201246621174,5.11651921307725,-1.74771175521809,-47.6952315607756,42.0498576284146,0,3875.28931297743,
78.0280738874311,45.0604248192445,885.100000000133,10.4828161332083,2.46704961248439,1,12,16286.6277496712,17.144827025204,29.2410454625103,933.269778776961,466.63488938848,0,65.4114228706173,0,44.8145255731929,1,95.7438560036184,1.64,1.74,290.341856483597,5.04199170979493,-1.69069523114073,-47.6590364561835,41.9470094773168,0,3876.26977877696,
78.0689992512685,45.0650385432808,885.200000000133,10.3225337172903,2.46398712451916,1,12,16295.1700105926,17.1396607679835,29.2475664188569,934.249026879496,467.124513439748,0,65.3646935880291,0,45.558132452783,1,95.7438560036184,1.64,1.74,290.480366385836,4.96989307406235,-1.63645493726706,-47.6225451592517,41.8441266876939,0,3877.2490268795,
78.1098523964683,45.0696498487087,885.300000000133,10.1673863603269,2.46092913735412,1,12,16303.6971974771,17.1345036273602,29.2540666496144,935.227059077267,467.613529538634,0,65.3179996701837,0,46.3017393323731,1,95.7438560036184,1.64,1.74,290.616844025333,4.90010627578588,-1.58481292126991,-47.5857610192245,41.7412086483005,0,3878.22705907727,
78.1506335109361,45.074258742324,885.400000000133,10.0171305845645,2.45787564170134,1,12,16312.2093495457,17.1293555796137,29.2605462334622,936.203877158792,468.101938579396,0,65.2713411091403,0,47.0453462119632,1,95.7438560036184,1.64,1.74,290.751353870357,4.83252169028013,-1.53560525254328,-47.5486872702031,41.6382547644852,0,3879.20387715879,
78.191342781832,45.0788652308939,885.500000000133,9.87153806648569,2.45482662830377,1,12,16320.7065058641,17.1242166011175,29.2670052487064,937.179482908885,468.589741454442,0,65.2247178969057,0,47.7889530915533,1,95.7438560036184,1.64,1.74,290.883957362176,4.7670365194844,-1.4886807913689,-47.5113270367538,41.5352644576044,0,3880.17948290888,
78.2319803955743,45.0834693211575,885.600000000133,9.73039447585677,2.45178208793512,1,12,16329.1887053428,17.1190866683391,29.2734437732817,938.153878108675,469.076939054338,0,65.1781300254345,0,48.5325599711434,1,95.7438560036184,1.64,1.74,291.014713101787,4.70355426991009,-1.44389993446017,-47.4736833391614,41.4322371644619,0,3881.15387810868,
