speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
30.86921288,1.549789142,7.5,0,4.636032627,1,12,6443.262713,18.88911248,12.74518108,146.0684904,73.03424522,0,100,0,0,1,0,1.74,1.64,0,0,0,7.5,-1.38E-15,0,2892.86849
31.06365816,1.561451247,7.6,0,4.631460587,1,12,6483.848849,18.88524038,12.82283391,147.914458,73.95722899,0,100,0,0,1,0,1.74,1.64,0,0,0,7.6,-1.40E-15,0,2894.714458
31.25669603,1.573040352,7.7,0,4.626900018,1,12,6524.141218,18.88139631,12.89989214,149.7585299,74.87926496,0,100,0,0,1,0,1.74,1.64,0,0,0,7.7,-1.41E-15,0,2896.55853
31.4483531,1.584557884,7.8,0,4.62235076,1,12,6564.145374,18.87757975,12.97636708,151.6007129,75.80035647,0,100,0,0,1,0,1.74,1.64,0,0,0,7.8,-1.43E-15,0,2898.400713
31.63865512,1.596005224,7.9,0,4.617812653,1,12,6603.866695,18.87379019,13.05226969,153.4410135,76.72050676,0,100,0,0,1,0,1.74,1.64,0,0,0,7.9,-1.45E-15,0,2900.241014
31.82762706,1.60738371,8,0,4.613285542,1,12,6643.310392,18.87002713,13.12761063,155.2794381,77.63971904,0,100,0,0,1,0,1.74,1.64,0,0,0,8,-1.47E-15,0,2902.079438
32.01529311,1.618694639,8.1,0,4.608769286,1,12,6682.481512,18.86629009,13.20240015,157.1159928,78.55799642,0,100,0,0,1,0,1.74,1.64,0,0,0,8.1,-1.49E-15,0,2903.915993
32.20167672,1.629939265,8.2,0,4.604263731,1,12,6721.384951,18.86257859,13.27664826,158.9506839,79.47534196,0,100,0,0,1,0,1.74,1.64,0,0,0,8.2,-1.51E-15,0,2905.750684
32.38680063,1.641118807,8.3,0,4.599768741,1,12,6760.025456,18.8588922,13.35036463,160.7835173,80.39175866,0,100,0,0,1,0,1.74,1.64,0,0,0,8.3,-1.52E-15,0,2907.583517
32.57068691,1.652234446,8.4,0,4.595284179,1,12,6798.407634,18.85523045,13.42355863,162.6144989,81.30724945,0,100,0,0,1,0,1.74,1.64,0,0,0,8.4,-1.54E-15,0,2909.414499
32.75335698,1.663287329,8.5,0,4.59080991,1,12,6836.535955,18.85159294,13.49623941,164.4436344,82.22181722,0,100,0,0,1,0,1.74,1.64,0,0,0,8.5,-1.56E-15,0,2911.243634
32.93483163,1.674278569,8.6,0,4.586345813,1,12,6874.414759,18.84797924,13.5684158,166.2709296,83.13546478,0,100,0,0,1,0,1.74,1.64,0,0,0,8.6,-1.58E-15,0,2913.07093
33.11513107,1.685209246,8.7,0,4.581891755,1,12,6912.048264,18.84438894,13.64009639,168.0963898,84.04819491,0,100,0,0,1,0,1.74,1.64,0,0,0,8.7,-1.60E-15,0,2914.89639
33.29427492,1.696080409,8.8,0,4.577447618,1,12,6949.440565,18.84082169,13.71128955,169.9200207,84.96001034,0,100,0,0,1,0,1.74,1.64,0,0,0,8.8,-1.62E-15,0,2916.720021
33.47228226,1.706893079,8.9,0,4.573013287,1,12,6986.595643,18.83727706,13.78200338,171.7418275,85.87091373,0,100,0,0,1,0,1.74,1.64,0,0,0,8.9,-1.63E-15,0,2918.541827
33.64917163,1.717648247,9,0,4.568588642,1,12,7023.517371,18.83375471,13.85224578,173.5618154,86.78090772,0,100,0,0,1,0,1.74,1.64,0,0,0,9,-1.65E-15,0,2920.361815
